127.0.0.1 - - [25/Jul/2016:13:23:58 +0530] "GET / HTTP/1.1" 404 951
172.16.21.225 - - [25/Jul/2016:13:27:06 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/11 HTTP/1.1" 500 3509
172.16.21.225 - - [25/Jul/2016:13:27:07 +0530] "GET /HIS_API/rest/Queue/checkoutPatient/11 HTTP/1.1" 200 14
172.16.21.225 - - [25/Jul/2016:13:27:07 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/5 HTTP/1.1" 200 1022
172.16.21.225 - - [25/Jul/2016:13:27:07 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/5 HTTP/1.1" 200 598
172.16.21.225 - - [25/Jul/2016:13:27:07 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/5 HTTP/1.1" 200 15
172.16.21.225 - - [25/Jul/2016:13:27:07 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/5 HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:27:07 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:27:09 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/13 HTTP/1.1" 200 212
172.16.21.225 - - [25/Jul/2016:13:27:09 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/5 HTTP/1.1" 204 -
172.16.21.225 - - [25/Jul/2016:13:27:09 +0530] "GET /HIS_API/rest/Queue/checkinPatient/13 HTTP/1.1" 200 14
172.16.21.225 - - [25/Jul/2016:13:27:09 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/13 HTTP/1.1" 200 207
172.16.21.225 - - [25/Jul/2016:13:27:09 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/5 HTTP/1.1" 204 -
172.16.21.225 - - [25/Jul/2016:13:27:09 +0530] "GET /HIS_API/rest/queue/checkin/13 HTTP/1.1" 404 967
172.16.21.225 - - [25/Jul/2016:13:27:09 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/13 HTTP/1.1" 200 3780
172.16.21.225 - - [25/Jul/2016:13:27:09 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/13 HTTP/1.1" 200 3780
172.16.21.225 - - [25/Jul/2016:13:27:09 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/13 HTTP/1.1" 200 368
172.16.21.225 - - [25/Jul/2016:13:27:09 +0530] "GET /HIS_API/rest/queue/checkin/13 HTTP/1.1" 404 967
172.16.21.225 - - [25/Jul/2016:13:27:09 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/13 HTTP/1.1" 200 3780
172.16.21.225 - - [25/Jul/2016:13:27:09 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/13 HTTP/1.1" 200 3780
172.16.21.225 - - [25/Jul/2016:13:27:09 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/13 HTTP/1.1" 200 368
172.16.21.225 - - [25/Jul/2016:13:27:09 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/7 HTTP/1.1" 200 213
172.16.21.225 - - [25/Jul/2016:13:27:09 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/5 HTTP/1.1" 204 -
172.16.21.225 - - [25/Jul/2016:13:27:10 +0530] "GET /HIS_API/rest/Queue/checkinPatient/7 HTTP/1.1" 200 14
172.16.21.225 - - [25/Jul/2016:13:27:10 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/7 HTTP/1.1" 200 208
172.16.21.225 - - [25/Jul/2016:13:27:10 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/5 HTTP/1.1" 204 -
172.16.21.225 - - [25/Jul/2016:13:27:10 +0530] "GET /HIS_API/rest/queue/checkin/7 HTTP/1.1" 404 967
172.16.21.225 - - [25/Jul/2016:13:27:10 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/7 HTTP/1.1" 200 7571
172.16.21.225 - - [25/Jul/2016:13:27:10 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/7 HTTP/1.1" 200 7571
172.16.21.225 - - [25/Jul/2016:13:27:10 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/7 HTTP/1.1" 500 3509
172.16.21.225 - - [25/Jul/2016:13:27:10 +0530] "GET /HIS_API/rest/queue/checkin/7 HTTP/1.1" 404 967
172.16.21.225 - - [25/Jul/2016:13:27:10 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/7 HTTP/1.1" 200 7571
172.16.21.225 - - [25/Jul/2016:13:27:10 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/7 HTTP/1.1" 200 7571
172.16.21.225 - - [25/Jul/2016:13:27:10 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/7 HTTP/1.1" 500 3432
172.16.21.225 - - [25/Jul/2016:13:27:16 +0530] "POST /HIS_API/rest/Visit/addVisit HTTP/1.1" 200 14
172.16.21.225 - - [25/Jul/2016:13:27:16 +0530] "GET /HIS_API/rest/Visit/getRecentVisit/7 HTTP/1.1" 200 1510
172.16.21.225 - - [25/Jul/2016:13:27:16 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/7 HTTP/1.1" 200 9462
172.16.21.225 - - [25/Jul/2016:13:27:16 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/7 HTTP/1.1" 200 9462
172.16.21.225 - - [25/Jul/2016:13:27:16 +0530] "GET /HIS_API/rest/Visit/getVisitsByVisitID/107 HTTP/1.1" 200 3748
172.16.21.225 - - [25/Jul/2016:13:27:16 +0530] "GET /HIS_API/rest/Visit/getRecentVisit/7 HTTP/1.1" 200 1510
172.16.21.225 - - [25/Jul/2016:13:27:16 +0530] "GET /HIS_API/rest/Prescription/getPrescriptionsByPatientIDAfterprescribedetails/7 HTTP/1.1" 200 12
172.16.21.225 - - [25/Jul/2016:13:27:16 +0530] "GET /HIS_API/rest/Prescription/getPrescriptionsByPatientIDAfterprescribe/7/2015-07-10 HTTP/1.1" 200 12
172.16.21.225 - - [25/Jul/2016:13:27:16 +0530] "GET /HIS_API/rest/Questionnaire/getQuestionnaireByVisitType/OPD HTTP/1.1" 200 12
172.16.21.225 - - [25/Jul/2016:13:27:17 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/7 HTTP/1.1" 500 3432
172.16.21.225 - - [25/Jul/2016:13:27:17 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/7 HTTP/1.1" 200 9462
172.16.21.225 - - [25/Jul/2016:13:27:24 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/7 HTTP/1.1" 200 208
172.16.21.225 - - [25/Jul/2016:13:27:24 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/5 HTTP/1.1" 204 -
172.16.21.225 - - [25/Jul/2016:13:27:24 +0530] "GET /HIS_API/rest/queue/checkin/7 HTTP/1.1" 404 967
172.16.21.225 - - [25/Jul/2016:13:27:25 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/7 HTTP/1.1" 200 9462
172.16.21.225 - - [25/Jul/2016:13:27:25 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/7 HTTP/1.1" 200 9462
172.16.21.225 - - [25/Jul/2016:13:27:25 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/7 HTTP/1.1" 500 3432
172.16.21.225 - - [25/Jul/2016:13:27:37 +0530] "POST /HIS_API/rest/Visit/addVisit HTTP/1.1" 200 14
172.16.21.225 - - [25/Jul/2016:13:27:37 +0530] "GET /HIS_API/rest/Visit/getRecentVisit/7 HTTP/1.1" 200 1507
172.16.21.225 - - [25/Jul/2016:13:27:37 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/7 HTTP/1.1" 200 11343
172.16.21.225 - - [25/Jul/2016:13:27:37 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/7 HTTP/1.1" 200 11343
172.16.21.225 - - [25/Jul/2016:13:27:37 +0530] "GET /HIS_API/rest/Visit/getVisitsByVisitID/108 HTTP/1.1" 200 3745
172.16.21.225 - - [25/Jul/2016:13:27:37 +0530] "GET /HIS_API/rest/Visit/getRecentVisit/7 HTTP/1.1" 200 1507
172.16.21.225 - - [25/Jul/2016:13:27:37 +0530] "GET /HIS_API/rest/Prescription/getPrescriptionsByPatientIDAfterprescribedetails/7 HTTP/1.1" 200 12
172.16.21.225 - - [25/Jul/2016:13:27:37 +0530] "GET /HIS_API/rest/Prescription/getPrescriptionsByPatientIDAfterprescribe/7/2015-07-10 HTTP/1.1" 200 12
172.16.21.225 - - [25/Jul/2016:13:27:37 +0530] "GET /HIS_API/rest/Questionnaire/getQuestionnaireByVisitType/OPD HTTP/1.1" 200 12
172.16.21.225 - - [25/Jul/2016:13:27:37 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/7 HTTP/1.1" 500 3432
172.16.21.225 - - [25/Jul/2016:13:27:37 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/7 HTTP/1.1" 200 11343
172.16.21.225 - - [25/Jul/2016:13:27:40 +0530] "GET /HIS_API/rest/TestNames/getAllTests HTTP/1.1" 200 15086
172.16.21.225 - - [25/Jul/2016:13:27:56 +0530] "POST /HIS_API/rest/LabTestRequest/addLabTestRequest HTTP/1.1" 200 6039
172.16.21.225 - - [25/Jul/2016:13:28:01 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/7 HTTP/1.1" 200 208
172.16.21.225 - - [25/Jul/2016:13:28:01 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/5 HTTP/1.1" 204 -
172.16.21.225 - - [25/Jul/2016:13:28:01 +0530] "GET /HIS_API/rest/queue/checkin/7 HTTP/1.1" 404 967
172.16.21.225 - - [25/Jul/2016:13:28:01 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/7 HTTP/1.1" 200 11343
172.16.21.225 - - [25/Jul/2016:13:28:01 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/7 HTTP/1.1" 200 11343
172.16.21.225 - - [25/Jul/2016:13:28:01 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/7 HTTP/1.1" 200 386
172.16.21.74 - - [25/Jul/2016:13:28:07 +0530] "GET /HIS_API/rest/Category/getAllCategories/ HTTP/1.1" 200 146
172.16.21.74 - - [25/Jul/2016:13:28:07 +0530] "GET /HIS_API/rest/SubCategory/getAllSubCategories/ HTTP/1.1" 200 289
172.16.21.74 - - [25/Jul/2016:13:28:07 +0530] "GET /HIS_API/rest/SpecimenType/getAllSpecimenTypes/ HTTP/1.1" 200 305
172.16.21.74 - - [25/Jul/2016:13:28:08 +0530] "GET /HIS_API/rest/TestNames/getAllTests HTTP/1.1" 200 15086
172.16.21.225 - - [25/Jul/2016:13:28:12 +0530] "GET /HIS_API/rest/Queue/checkoutPatient/7 HTTP/1.1" 200 14
172.16.21.225 - - [25/Jul/2016:13:28:12 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/5 HTTP/1.1" 200 845
172.16.21.225 - - [25/Jul/2016:13:28:12 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/5 HTTP/1.1" 200 598
172.16.21.225 - - [25/Jul/2016:13:28:12 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/5 HTTP/1.1" 200 15
172.16.21.225 - - [25/Jul/2016:13:28:12 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/5 HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:28:12 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
172.16.21.74 - - [25/Jul/2016:13:28:14 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 360
172.16.21.74 - - [25/Jul/2016:13:28:14 +0530] "GET /HIS_API/rest/LabTestRequest/getAllLabTestRequests HTTP/1.1" 200 3462
172.16.21.225 - - [25/Jul/2016:13:28:15 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/13 HTTP/1.1" 200 207
172.16.21.225 - - [25/Jul/2016:13:28:15 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/5 HTTP/1.1" 204 -
172.16.21.225 - - [25/Jul/2016:13:28:15 +0530] "GET /HIS_API/rest/queue/checkin/13 HTTP/1.1" 404 967
172.16.21.225 - - [25/Jul/2016:13:28:15 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/13 HTTP/1.1" 200 3780
172.16.21.225 - - [25/Jul/2016:13:28:15 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/13 HTTP/1.1" 200 3780
172.16.21.225 - - [25/Jul/2016:13:28:15 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/13 HTTP/1.1" 200 368
172.16.21.225 - - [25/Jul/2016:13:28:15 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/13 HTTP/1.1" 200 207
172.16.21.225 - - [25/Jul/2016:13:28:15 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/5 HTTP/1.1" 204 -
172.16.21.225 - - [25/Jul/2016:13:28:15 +0530] "GET /HIS_API/rest/queue/checkin/13 HTTP/1.1" 404 967
172.16.21.225 - - [25/Jul/2016:13:28:15 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/13 HTTP/1.1" 200 3780
172.16.21.225 - - [25/Jul/2016:13:28:15 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/13 HTTP/1.1" 200 3780
172.16.21.225 - - [25/Jul/2016:13:28:15 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/13 HTTP/1.1" 200 368
172.16.21.225 - - [25/Jul/2016:13:28:18 +0530] "GET /HIS_API/rest/Queue/checkoutPatient/13 HTTP/1.1" 200 14
172.16.21.225 - - [25/Jul/2016:13:28:18 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/5 HTTP/1.1" 200 679
172.16.21.225 - - [25/Jul/2016:13:28:18 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/5 HTTP/1.1" 200 598
172.16.21.225 - - [25/Jul/2016:13:28:18 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/5 HTTP/1.1" 200 15
172.16.21.225 - - [25/Jul/2016:13:28:18 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/5 HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:28:18 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:28:19 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/51 HTTP/1.1" 200 208
172.16.21.225 - - [25/Jul/2016:13:28:19 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/5 HTTP/1.1" 204 -
172.16.21.225 - - [25/Jul/2016:13:28:19 +0530] "GET /HIS_API/rest/queue/checkin/51 HTTP/1.1" 404 967
172.16.21.225 - - [25/Jul/2016:13:28:19 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/51 HTTP/1.1" 200 8571
172.16.21.225 - - [25/Jul/2016:13:28:19 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/51 HTTP/1.1" 200 8571
172.16.21.225 - - [25/Jul/2016:13:28:20 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/51 HTTP/1.1" 500 3432
172.16.21.225 - - [25/Jul/2016:13:28:20 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/12 HTTP/1.1" 200 216
172.16.21.225 - - [25/Jul/2016:13:28:20 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/5 HTTP/1.1" 204 -
172.16.21.225 - - [25/Jul/2016:13:28:20 +0530] "GET /HIS_API/rest/Queue/checkinPatient/12 HTTP/1.1" 200 14
172.16.21.225 - - [25/Jul/2016:13:28:20 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/12 HTTP/1.1" 200 211
172.16.21.225 - - [25/Jul/2016:13:28:20 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/5 HTTP/1.1" 204 -
172.16.21.225 - - [25/Jul/2016:13:28:20 +0530] "GET /HIS_API/rest/queue/checkin/12 HTTP/1.1" 404 967
172.16.21.225 - - [25/Jul/2016:13:28:20 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/12 HTTP/1.1" 200 1914
172.16.21.225 - - [25/Jul/2016:13:28:20 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/12 HTTP/1.1" 200 1914
172.16.21.225 - - [25/Jul/2016:13:28:20 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/12 HTTP/1.1" 500 3432
172.16.21.225 - - [25/Jul/2016:13:28:20 +0530] "GET /HIS_API/rest/queue/checkin/12 HTTP/1.1" 404 967
172.16.21.225 - - [25/Jul/2016:13:28:20 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/12 HTTP/1.1" 200 1914
172.16.21.225 - - [25/Jul/2016:13:28:20 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/12 HTTP/1.1" 200 1914
172.16.21.225 - - [25/Jul/2016:13:28:20 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/12 HTTP/1.1" 500 3432
172.16.21.74 - - [25/Jul/2016:13:28:25 +0530] "GET /HIS_API/rest/LabTestRequest/getAllSpecimenTypes HTTP/1.1" 200 116
172.16.21.74 - - [25/Jul/2016:13:28:25 +0530] "GET /HIS_API/rest/LabTestRequest/getAllSpecimenRetentionTypes HTTP/1.1" 200 121
172.16.21.74 - - [25/Jul/2016:13:28:25 +0530] "GET /HIS_API/rest/LabTestRequest/getTestRequestByRequestID/11 HTTP/1.1" 200 320
172.16.21.225 - - [25/Jul/2016:13:28:26 +0530] "POST /HIS_API/rest/Visit/addVisit HTTP/1.1" 200 14
172.16.21.225 - - [25/Jul/2016:13:28:26 +0530] "GET /HIS_API/rest/Visit/getRecentVisit/12 HTTP/1.1" 200 1508
172.16.21.225 - - [25/Jul/2016:13:28:26 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/12 HTTP/1.1" 200 3794
172.16.21.225 - - [25/Jul/2016:13:28:26 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/12 HTTP/1.1" 200 3794
172.16.21.225 - - [25/Jul/2016:13:28:26 +0530] "GET /HIS_API/rest/Visit/getVisitsByVisitID/109 HTTP/1.1" 200 3753
172.16.21.225 - - [25/Jul/2016:13:28:26 +0530] "GET /HIS_API/rest/Visit/getRecentVisit/12 HTTP/1.1" 200 1508
172.16.21.225 - - [25/Jul/2016:13:28:26 +0530] "GET /HIS_API/rest/Prescription/getPrescriptionsByPatientIDAfterprescribedetails/12 HTTP/1.1" 200 12
172.16.21.225 - - [25/Jul/2016:13:28:26 +0530] "GET /HIS_API/rest/Prescription/getPrescriptionsByPatientIDAfterprescribe/12/2015-07-10 HTTP/1.1" 200 12
172.16.21.225 - - [25/Jul/2016:13:28:26 +0530] "GET /HIS_API/rest/Questionnaire/getQuestionnaireByVisitType/OPD HTTP/1.1" 200 12
172.16.21.225 - - [25/Jul/2016:13:28:26 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/12 HTTP/1.1" 500 3432
172.16.21.225 - - [25/Jul/2016:13:28:26 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/12 HTTP/1.1" 200 3794
172.16.21.225 - - [25/Jul/2016:13:28:28 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/12 HTTP/1.1" 200 211
172.16.21.225 - - [25/Jul/2016:13:28:28 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/5 HTTP/1.1" 204 -
172.16.21.225 - - [25/Jul/2016:13:28:28 +0530] "GET /HIS_API/rest/queue/checkin/12 HTTP/1.1" 404 967
172.16.21.225 - - [25/Jul/2016:13:28:28 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/12 HTTP/1.1" 200 3794
172.16.21.225 - - [25/Jul/2016:13:28:28 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/12 HTTP/1.1" 200 3794
172.16.21.225 - - [25/Jul/2016:13:28:28 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/12 HTTP/1.1" 500 3432
172.16.21.225 - - [25/Jul/2016:13:28:29 +0530] "GET /HIS_API/rest/Queue/checkoutPatient/12 HTTP/1.1" 200 14
172.16.21.225 - - [25/Jul/2016:13:28:29 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/5 HTTP/1.1" 200 504
172.16.21.225 - - [25/Jul/2016:13:28:29 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/5 HTTP/1.1" 200 598
172.16.21.225 - - [25/Jul/2016:13:28:29 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/5 HTTP/1.1" 200 15
172.16.21.225 - - [25/Jul/2016:13:28:29 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/5 HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:28:29 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:28:31 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/51 HTTP/1.1" 200 208
172.16.21.225 - - [25/Jul/2016:13:28:31 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/5 HTTP/1.1" 204 -
172.16.21.225 - - [25/Jul/2016:13:28:31 +0530] "GET /HIS_API/rest/queue/checkin/51 HTTP/1.1" 404 967
172.16.21.225 - - [25/Jul/2016:13:28:31 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/51 HTTP/1.1" 200 8571
172.16.21.225 - - [25/Jul/2016:13:28:31 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/51 HTTP/1.1" 200 8571
172.16.21.225 - - [25/Jul/2016:13:28:31 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/51 HTTP/1.1" 500 3432
172.16.21.225 - - [25/Jul/2016:13:28:31 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/68 HTTP/1.1" 200 204
172.16.21.225 - - [25/Jul/2016:13:28:31 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/5 HTTP/1.1" 204 -
172.16.21.225 - - [25/Jul/2016:13:28:31 +0530] "GET /HIS_API/rest/queue/checkin/68 HTTP/1.1" 404 967
172.16.21.225 - - [25/Jul/2016:13:28:31 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/68 HTTP/1.1" 200 6998
172.16.21.225 - - [25/Jul/2016:13:28:31 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/68 HTTP/1.1" 200 6998
172.16.21.225 - - [25/Jul/2016:13:28:31 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/68 HTTP/1.1" 500 3432
172.16.21.225 - - [25/Jul/2016:13:28:37 +0530] "POST /HIS_API/rest/Visit/addVisit HTTP/1.1" 200 14
172.16.21.225 - - [25/Jul/2016:13:28:37 +0530] "GET /HIS_API/rest/Visit/getRecentVisit/68 HTTP/1.1" 200 1507
172.16.21.225 - - [25/Jul/2016:13:28:37 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/68 HTTP/1.1" 200 8885
172.16.21.225 - - [25/Jul/2016:13:28:37 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/68 HTTP/1.1" 200 8885
172.16.21.225 - - [25/Jul/2016:13:28:37 +0530] "GET /HIS_API/rest/Visit/getVisitsByVisitID/110 HTTP/1.1" 200 3728
172.16.21.225 - - [25/Jul/2016:13:28:37 +0530] "GET /HIS_API/rest/Visit/getRecentVisit/68 HTTP/1.1" 200 1507
172.16.21.225 - - [25/Jul/2016:13:28:37 +0530] "GET /HIS_API/rest/Prescription/getPrescriptionsByPatientIDAfterprescribedetails/68 HTTP/1.1" 200 12
172.16.21.225 - - [25/Jul/2016:13:28:37 +0530] "GET /HIS_API/rest/Prescription/getPrescriptionsByPatientIDAfterprescribe/68/2015-07-10 HTTP/1.1" 200 12
172.16.21.225 - - [25/Jul/2016:13:28:37 +0530] "GET /HIS_API/rest/Questionnaire/getQuestionnaireByVisitType/OPD HTTP/1.1" 200 12
172.16.21.225 - - [25/Jul/2016:13:28:38 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/68 HTTP/1.1" 500 3432
172.16.21.225 - - [25/Jul/2016:13:28:38 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/68 HTTP/1.1" 200 8885
172.16.21.225 - - [25/Jul/2016:13:28:40 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/68 HTTP/1.1" 200 204
172.16.21.225 - - [25/Jul/2016:13:28:40 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/5 HTTP/1.1" 204 -
172.16.21.225 - - [25/Jul/2016:13:28:40 +0530] "GET /HIS_API/rest/queue/checkin/68 HTTP/1.1" 404 967
172.16.21.225 - - [25/Jul/2016:13:28:40 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/68 HTTP/1.1" 200 8885
172.16.21.225 - - [25/Jul/2016:13:28:40 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/68 HTTP/1.1" 200 8885
172.16.21.225 - - [25/Jul/2016:13:28:40 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/68 HTTP/1.1" 500 3432
172.16.21.225 - - [25/Jul/2016:13:28:41 +0530] "GET /HIS_API/rest/Queue/checkoutPatient/68 HTTP/1.1" 200 14
172.16.21.225 - - [25/Jul/2016:13:28:41 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/5 HTTP/1.1" 200 341
172.16.21.225 - - [25/Jul/2016:13:28:41 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/5 HTTP/1.1" 200 598
172.16.21.225 - - [25/Jul/2016:13:28:41 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/5 HTTP/1.1" 200 15
172.16.21.225 - - [25/Jul/2016:13:28:41 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/5 HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:28:41 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:28:43 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/51 HTTP/1.1" 200 208
172.16.21.225 - - [25/Jul/2016:13:28:43 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/5 HTTP/1.1" 204 -
172.16.21.225 - - [25/Jul/2016:13:28:43 +0530] "GET /HIS_API/rest/queue/checkin/51 HTTP/1.1" 404 967
172.16.21.225 - - [25/Jul/2016:13:28:43 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/51 HTTP/1.1" 200 8571
172.16.21.225 - - [25/Jul/2016:13:28:43 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/51 HTTP/1.1" 200 8571
172.16.21.74 - - [25/Jul/2016:13:28:43 +0530] "POST /HIS_API/rest/LabTestRequest/addSpecimenInfo HTTP/1.1" 200 9231
172.16.21.225 - - [25/Jul/2016:13:28:43 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/51 HTTP/1.1" 500 3432
172.16.21.225 - - [25/Jul/2016:13:28:43 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/14 HTTP/1.1" 200 209
172.16.21.74 - - [25/Jul/2016:13:28:43 +0530] "POST /HIS_API/rest/LabTestRequest/setStatus HTTP/1.1" 204 -
