127.0.0.1 - - [15/Jun/2017:09:12:39 +0530] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:03:34 +0530] "GET /HIS_API/rest/DrugServices/getPharmFrequency HTTP/1.1" 200 519
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:03:34 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:03:36 +0530] "GET /HIS_API/rest/DrugServices/getDosages HTTP/1.1" 200 639
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:03:36 +0530] "GET /HIS_API/rest/DrugServices/getPharmFrequency HTTP/1.1" 200 519
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:03:36 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:03:38 +0530] "GET /HIS_API/rest/DrugServices/drugreport HTTP/1.1" 200 1418
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:03:38 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:03:38 +0530] "GET /HIS_API/rest/DrugServices/getDrugNames HTTP/1.1" 200 1326
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:03:38 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/ HTTP/1.1" 404 967
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:03:39 +0530] "GET /HIS_API/rest/DrugServices/getDosages HTTP/1.1" 200 639
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:03:40 +0530] "GET /HIS_API/rest/DrugServices/getPharmFrequency HTTP/1.1" 200 519
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:03:40 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:03:41 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:03:41 +0530] "GET /HIS_API/rest/DrugServices/getDrugNames HTTP/1.1" 200 1326
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:03:41 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/ HTTP/1.1" 404 967
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:03:45 +0530] "GET /HIS_API/rest/DrugServices/getDrugNames HTTP/1.1" 200 1326
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:03:46 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:03:46 +0530] "GET /HIS_API/rest/DrugServices/getRequest HTTP/1.1" 200 806
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:03:47 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:03:47 +0530] "GET /HIS_API/rest/DrugServices/getDrugNames HTTP/1.1" 200 1326
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:03:47 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/ HTTP/1.1" 404 967
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:04:47 +0530] "GET /HIS_API/rest/DrugServices/getDrug HTTP/1.1" 200 205
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:05:06 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 122
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:05:06 +0530] "GET /HIS_API/rest/DrugServices/drugreport HTTP/1.1" 200 1418
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:05:06 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:05:06 +0530] "GET /HIS_API/rest/DrugServices/getDrugNames HTTP/1.1" 200 1326
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:05:06 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/ HTTP/1.1" 404 967
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:05:16 +0530] "GET /HIS_API/rest/DrugServices/getDrug HTTP/1.1" 200 205
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:05:59 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 122
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:05:59 +0530] "GET /HIS_API/rest/DrugServices/drugreport HTTP/1.1" 200 1418
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:05:59 +0530] "GET /HIS_API/rest/DrugServices/getDrugNames HTTP/1.1" 200 1326
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:05:59 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:05:59 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/ HTTP/1.1" 404 967
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:06:01 +0530] "GET /HIS_API/rest/DrugServices/getDrugNames HTTP/1.1" 200 1326
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:06:01 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:06:01 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/ HTTP/1.1" 404 967
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:06:02 +0530] "GET /HIS_API/rest/DrugServices/getDrugNamesByCategory/Narcotics HTTP/1.1" 200 1228
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:06:08 +0530] "GET /HIS_API/rest/DrugServices/getBatchesBydName/67 HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:06:10 +0530] "POST /HIS_API/rest/DrugServices/getBatchDetailsByDrugName HTTP/1.1" 200 55
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:06:15 +0530] "POST /HIS_API/rest/DrugServices/getBatchDetailsByDrugName HTTP/1.1" 200 55
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:06:51 +0530] "POST /HIS_API/rest/DrugServices/getBatchDetailsByDrugName HTTP/1.1" 200 55
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:06:53 +0530] "GET /HIS_API/rest/DrugServices/drugreport HTTP/1.1" 200 1418
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:06:53 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:06:53 +0530] "GET /HIS_API/rest/DrugServices/getDrugNames HTTP/1.1" 200 1326
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:06:54 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/ HTTP/1.1" 404 967
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:07:08 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 122
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:07:08 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 309
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:08:29 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 309
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:08:58 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 309
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:09:32 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 309
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:11:38 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 309
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:11:52 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 309
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:12:11 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 122
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:12:11 +0530] "GET /HIS_API/rest/DrugServices/drugreport HTTP/1.1" 200 1418
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:12:11 +0530] "GET /HIS_API/rest/DrugServices/getDrugNames HTTP/1.1" 200 1326
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:12:11 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:12:11 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/ HTTP/1.1" 404 967
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:12:46 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 122
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:12:46 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 309
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:13:06 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 122
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:13:06 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 309
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:13:29 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 122
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:13:29 +0530] "GET /HIS_API/rest/DrugServices/drugreport HTTP/1.1" 200 1418
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:13:30 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:13:30 +0530] "GET /HIS_API/rest/DrugServices/getDrugNames HTTP/1.1" 200 1326
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:13:30 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/ HTTP/1.1" 404 967
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:13:34 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 122
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:13:34 +0530] "GET /HIS_API/rest/DrugServices/drugreport HTTP/1.1" 200 1418
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:13:34 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:13:34 +0530] "GET /HIS_API/rest/DrugServices/getDrugNames HTTP/1.1" 200 1326
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:13:34 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/ HTTP/1.1" 404 967
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:14:00 +0530] "GET /HIS_API/rest/DrugServices/drugreport HTTP/1.1" 200 1418
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:14:00 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:14:00 +0530] "GET /HIS_API/rest/DrugServices/getDrugNames HTTP/1.1" 200 1326
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:14:00 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/ HTTP/1.1" 404 967
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:14:02 +0530] "GET /HIS_API/rest/DrugServices/drugreport HTTP/1.1" 200 1418
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:14:02 +0530] "GET /HIS_API/rest/DrugServices/getDrugNames HTTP/1.1" 200 1326
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:14:02 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:14:02 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/ HTTP/1.1" 404 967
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:14:03 +0530] "GET /HIS_API/rest/DrugServices/drugreport HTTP/1.1" 200 1418
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:14:03 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:14:03 +0530] "GET /HIS_API/rest/DrugServices/getDrugNames HTTP/1.1" 200 1326
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:14:04 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/ HTTP/1.1" 404 967
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:14:04 +0530] "GET /HIS_API/rest/DrugServices/getDosages HTTP/1.1" 200 639
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:14:04 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:14:04 +0530] "GET /HIS_API/rest/DrugServices/getPharmFrequency HTTP/1.1" 200 519
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:14:05 +0530] "GET /HIS_API/rest/DrugServices/drugreport HTTP/1.1" 200 1418
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:14:05 +0530] "GET /HIS_API/rest/DrugServices/getDrugNames HTTP/1.1" 200 1326
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:14:05 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:14:05 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/ HTTP/1.1" 404 967
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:14:39 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 122
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:14:39 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 309
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:14:48 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 309
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:14:49 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 309
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:14:50 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 309
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:14:51 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 309
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:14:52 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:14:53 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 309
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:15:23 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 309
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:18:59 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 309
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:21:44 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 309
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:22:08 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:22:08 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/1 HTTP/1.1" 200 180
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:22:08 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/1 HTTP/1.1" 200 599
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:22:09 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/1 HTTP/1.1" 200 2294
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:22:09 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:22:09 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:22:16 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/88 HTTP/1.1" 200 211
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:22:16 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/1 HTTP/1.1" 200 75
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:22:16 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 21471
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:22:16 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 21471
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:22:16 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/88 HTTP/1.1" 200 6826
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:22:22 +0530] "GET /HIS_API/rest/Visit/getVisitsByVisitID/153 HTTP/1.1" 200 17829
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:22:22 +0530] "GET /HIS_API/rest/Visit/getRecentVisit/88 HTTP/1.1" 200 1528
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:22:22 +0530] "GET /HIS_API/rest/Questionnaire/getQuestionnaireByVisitType/OPD HTTP/1.1" 200 5270
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:22:22 +0530] "GET /HIS_API/rest/OPDLabTestRequest/getOPDRequestByVisitID/153 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:22:23 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/88 HTTP/1.1" 200 6826
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:22:23 +0530] "GET /HIS_API/rest/Treatment/getOpdTreatmentsForVisit/153 HTTP/1.1" 200 6745
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:22:23 +0530] "GET /HIS_API/rest/Injection/getOpdInjectionsForVisit/153 HTTP/1.1" 200 6933
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:22:23 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 21471
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:22:23 +0530] "GET /HIS_API/rest/Visit/getVisitsByVisitID/153 HTTP/1.1" 200 17829
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:22:30 +0530] "GET /HIS_API/rest/Prescription/getPrescriptionsByPatientID/000088 HTTP/1.1" 200 13559
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:22:31 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/0 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:22:31 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Afrin/10 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:22:31 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Afrin%20Latest/24 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:22:31 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Amlodipine%20Besylate%20tablet%205mg/60 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:22:31 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Diltiazem%20tablet%2030mg/4 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:22:31 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/4 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:22:31 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Afrin%20Latest/0 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:22:31 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/0 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:22:31 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/0 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:22:31 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/20 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:22:31 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Amlodipine%20Besylate%20tablet%205mg/16 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:22:31 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Pethidine%20Hydrochloride%20Injection%2075mg%20Ampoule/112 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:22:31 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/112 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:22:31 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Afrin%20Latest/60 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:22:31 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/28 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:22:31 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Acitretin%20(Soriatane)%2050mg/126 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:22:31 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/15 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:22:31 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/adasd%20200ml/18 HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:22:31 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/adasd%20200ml/6 HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:22:31 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20/10 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:22:31 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Asprin/24 HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:22:31 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/adasd%20200ml/18 HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:23:01 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 309
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:23:03 +0530] "GET /HIS_API/rest/Prescription/getPrescriptionsByPatientID/000088 HTTP/1.1" 200 13559
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:23:03 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/0 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:23:03 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Afrin/10 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:23:03 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Afrin%20Latest/24 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:23:03 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Amlodipine%20Besylate%20tablet%205mg/60 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:23:03 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Diltiazem%20tablet%2030mg/4 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:23:03 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/4 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:23:03 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Amlodipine%20Besylate%20tablet%205mg/16 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:23:03 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/20 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:23:03 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Afrin%20Latest/0 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:23:03 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/0 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:23:03 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/0 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:23:03 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Pethidine%20Hydrochloride%20Injection%2075mg%20Ampoule/112 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:23:03 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Afrin%20Latest/60 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:23:03 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/112 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:23:03 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/28 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:23:03 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Acitretin%20(Soriatane)%2050mg/126 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:23:03 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20250mg/15 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:23:03 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/adasd%20200ml/18 HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:23:03 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/adasd%20200ml/6 HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:23:03 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/%20Ampicillin%20/10 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:23:03 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/Asprin/24 HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [15/Jun/2017:10:23:03 +0530] "GET /HIS_API/rest/PharmacyServices/checkDrug/adasd%20200ml/18 HTTP/1.1" 200 14
