127.0.0.1 - - [22/Jun/2017:08:19:15 +0530] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:31:08 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:31:08 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:31:16 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 360
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:31:16 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/7 HTTP/1.1" 200 688
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:31:16 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/7 HTTP/1.1" 200 598
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:31:17 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/7 HTTP/1.1" 200 331
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:31:17 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/7 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:31:17 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:31:26 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2017-06-22/5/1 HTTP/1.1" 200 624
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:31:26 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/1 HTTP/1.1" 200 599
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:31:26 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/ HTTP/1.1" 404 967
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:31:26 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:31:26 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:31:31 +0530] "GET /HIS_API/rest/OutPatient/getAllPatients HTTP/1.1" 200 110381
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:31:34 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/40 HTTP/1.1" 200 1880
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:31:34 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/40 HTTP/1.1" 200 1880
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:31:35 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/40 HTTP/1.1" 200 1880
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:31:35 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/40 HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:31:35 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2017-06-22/5/1 HTTP/1.1" 200 624
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:31:35 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByDoctorID/1 HTTP/1.1" 200 357
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:31:36 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByDoctorID/19 HTTP/1.1" 200 688
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:31:36 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:31:36 +0530] "GET /HIS_API/rest/Queue/getNextAssignDoctor/-1/2017-06-22 HTTP/1.1" 200 96
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:31:37 +0530] "POST /HIS_API/rest/Queue/addPatientToQueueAuto HTTP/1.1" 200 3077
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:31:37 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/40 HTTP/1.1" 200 1880
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:31:37 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/40 HTTP/1.1" 200 217
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:31:37 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2017-06-22/5/1 HTTP/1.1" 200 624
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:31:37 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByDoctorID/1 HTTP/1.1" 200 531
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:31:38 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByDoctorID/19 HTTP/1.1" 200 688
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:31:38 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:31:38 +0530] "GET /HIS_API/rest/Queue/getNextAssignDoctor/-1/2017-06-22 HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:31:42 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/7 HTTP/1.1" 200 688
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:31:42 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/7 HTTP/1.1" 200 598
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:31:43 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/7 HTTP/1.1" 200 331
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:31:43 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/7 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:31:43 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:31:47 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:31:47 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/1 HTTP/1.1" 200 531
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:31:47 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/1 HTTP/1.1" 200 599
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:31:48 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/1 HTTP/1.1" 200 2248
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:31:48 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:31:48 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:33:11 +0530] "GET /HIS_API/rest/Queue/redirectQueue/1 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:33:11 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/1 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:33:11 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/1 HTTP/1.1" 200 599
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:33:12 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/1 HTTP/1.1" 200 2248
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:33:12 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:33:12 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:33:22 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 360
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:33:22 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/7 HTTP/1.1" 200 1206
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:33:22 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/7 HTTP/1.1" 200 598
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:33:23 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/7 HTTP/1.1" 200 331
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:33:23 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/7 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:33:23 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:33:54 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/40 HTTP/1.1" 200 1880
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:33:54 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/40 HTTP/1.1" 200 1880
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:33:58 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2017-06-22/5/1 HTTP/1.1" 200 624
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:33:58 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/1 HTTP/1.1" 200 599
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:33:58 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/ HTTP/1.1" 404 967
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:33:58 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:33:58 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:02 +0530] "GET /HIS_API/rest/OutPatient/getAllPatients HTTP/1.1" 200 110381
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:07 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/65 HTTP/1.1" 200 7124
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:07 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/65 HTTP/1.1" 200 7124
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:09 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/65 HTTP/1.1" 200 7124
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:09 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/65 HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:10 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2017-06-22/5/1 HTTP/1.1" 200 624
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:10 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByDoctorID/1 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:10 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByDoctorID/19 HTTP/1.1" 200 1206
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:10 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:10 +0530] "GET /HIS_API/rest/Queue/getNextAssignDoctor/-1/2017-06-22 HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:11 +0530] "POST /HIS_API/rest/Queue/addPatientToQueueAuto HTTP/1.1" 200 3072
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:11 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/65 HTTP/1.1" 200 7124
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:12 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/65 HTTP/1.1" 200 203
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:12 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2017-06-22/5/1 HTTP/1.1" 200 624
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:12 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByDoctorID/1 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:12 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByDoctorID/19 HTTP/1.1" 200 1375
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:12 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:12 +0530] "GET /HIS_API/rest/Queue/getNextAssignDoctor/-1/2017-06-22 HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:15 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/7 HTTP/1.1" 200 1375
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:15 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/7 HTTP/1.1" 200 598
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:16 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/7 HTTP/1.1" 200 331
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:16 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/7 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:16 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:21 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/65 HTTP/1.1" 200 7124
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:21 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/65 HTTP/1.1" 200 7124
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:23 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2017-06-22/5/1 HTTP/1.1" 200 624
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:23 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/1 HTTP/1.1" 200 599
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:23 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/ HTTP/1.1" 404 967
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:23 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:23 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:30 +0530] "GET /HIS_API/rest/OutPatient/getAllPatients HTTP/1.1" 200 110381
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:35 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/62 HTTP/1.1" 200 12202
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:36 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/62 HTTP/1.1" 200 12202
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:37 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/62 HTTP/1.1" 200 12202
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:38 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/62 HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:38 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2017-06-22/5/1 HTTP/1.1" 200 624
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:38 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByDoctorID/1 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:38 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByDoctorID/19 HTTP/1.1" 200 1375
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:38 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:38 +0530] "GET /HIS_API/rest/Queue/getNextAssignDoctor/-1/2017-06-22 HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:40 +0530] "POST /HIS_API/rest/Queue/addPatientToQueueAuto HTTP/1.1" 200 3054
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:40 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/62 HTTP/1.1" 200 12202
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:40 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/62 HTTP/1.1" 200 201
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:40 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2017-06-22/5/1 HTTP/1.1" 200 624
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:40 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByDoctorID/1 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:40 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByDoctorID/19 HTTP/1.1" 200 1542
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:40 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:40 +0530] "GET /HIS_API/rest/Queue/getNextAssignDoctor/-1/2017-06-22 HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:46 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/7 HTTP/1.1" 200 1542
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:46 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/7 HTTP/1.1" 200 598
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:46 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/7 HTTP/1.1" 200 331
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:46 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/7 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:46 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:52 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:53 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/1 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:53 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/1 HTTP/1.1" 200 599
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:53 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/1 HTTP/1.1" 200 2248
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:54 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:54 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:55 +0530] "GET /HIS_API/rest/Queue/redirectQueue/1 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:55 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/1 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:55 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/1 HTTP/1.1" 200 599
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:56 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/1 HTTP/1.1" 200 2248
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:56 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:34:56 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:02 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2017-06-22/5/1 HTTP/1.1" 200 624
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:02 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/1 HTTP/1.1" 200 599
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:02 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/ HTTP/1.1" 404 967
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:02 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:02 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:08 +0530] "GET /HIS_API/rest/OutPatient/getAllPatients HTTP/1.1" 200 110381
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:10 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/9 HTTP/1.1" 200 3780
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:10 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/9 HTTP/1.1" 200 3780
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:11 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/9 HTTP/1.1" 200 3780
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:11 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/9 HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:11 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2017-06-22/5/1 HTTP/1.1" 200 624
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:11 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByDoctorID/1 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:12 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByDoctorID/19 HTTP/1.1" 200 1542
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:12 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:12 +0530] "GET /HIS_API/rest/Queue/getNextAssignDoctor/-1/2017-06-22 HTTP/1.1" 200 96
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:14 +0530] "POST /HIS_API/rest/Queue/addPatientToQueueAuto HTTP/1.1" 200 3087
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:14 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/9 HTTP/1.1" 200 3780
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:14 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/9 HTTP/1.1" 200 216
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:14 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2017-06-22/5/1 HTTP/1.1" 200 624
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:15 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByDoctorID/1 HTTP/1.1" 200 185
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:15 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByDoctorID/19 HTTP/1.1" 200 1542
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:15 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:15 +0530] "GET /HIS_API/rest/Queue/getNextAssignDoctor/-1/2017-06-22 HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:18 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/1 HTTP/1.1" 200 185
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:18 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/1 HTTP/1.1" 200 599
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:19 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/1 HTTP/1.1" 200 2248
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:19 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:19 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:22 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2017-06-22/5/1 HTTP/1.1" 200 624
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:22 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/1 HTTP/1.1" 200 599
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:22 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/ HTTP/1.1" 404 967
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:22 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:22 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:25 +0530] "GET /HIS_API/rest/OutPatient/getAllPatients HTTP/1.1" 200 110381
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:28 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/62 HTTP/1.1" 200 12202
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:28 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/62 HTTP/1.1" 200 12202
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:32 +0530] "GET /HIS_API/rest/OutPatient/getAllPatients HTTP/1.1" 200 110381
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:37 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/53 HTTP/1.1" 200 8943
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:37 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/53 HTTP/1.1" 200 8943
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:38 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/53 HTTP/1.1" 200 8943
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:38 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/53 HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:38 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2017-06-22/5/1 HTTP/1.1" 200 624
0:0:0:0:0:0:0:1 - - [22/Jun/2017:09:35:38 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByDoctorID/1 HTTP/1.1" 200 185
